Timestamp[nanosec],gx[rad/s],gy[rad/s],gz[rad/s],ax[m/s^2],ay[m/s^2],az[m/s^2],Unix time[nanosec]
93056927267204,-0.11584742,-0.10506163,-0.11611374,8.683171,1.3299791,0.338181,1666190035466
93056947162881,-0.1079911,-0.09281109,-0.15379743,8.702923,1.328782,0.40701428,1666190035479
93056967056111,-0.122105844,-0.082824245,-0.1824264,9.106346,1.5107412,0.48722005,1666190035498
93056986975798,-0.12849742,-0.08122636,-0.1932122,9.264962,1.6843209,0.62249243,1666190035523
93057006878402,-0.09653952,-0.08269109,-0.18668745,9.3104515,2.1493945,0.91937345,1666190035538
93057026781006,-0.046738442,-0.085354246,-0.16578165,8.913613,2.086547,0.56982,1666190035559
93057046683611,-0.036085807,-0.08162583,-0.14034848,8.446145,1.8327614,-0.060453594,1666190035578
93057066586215,-0.08934899,-0.07203846,-0.11424953,8.326435,1.6418238,-0.46327803,1666190035598
93057086488819,-0.16231954,-0.058190025,-0.09041425,8.536526,1.5999253,-0.32680854,1666190035618
93057106391423,-0.19214693,-0.046738442,-0.07310372,8.783728,1.5394717,0.07062895,1666190035639
93057126294027,-0.16431692,-0.037417386,-0.06391582,8.798691,1.2755109,0.1592144,1666190035659
93057146196631,-0.12716585,-0.027164223,-0.06751108,8.833407,0.8972271,-0.094570965,1666190035677
93057166099236,-0.121706374,-0.014514217,-0.07989477,8.994417,0.62608373,-0.34356794,1666190035701
93057186001840,-0.13981585,0.0015978955,-0.096006885,9.037513,0.58119243,-0.3573346,1666190035725
93057205905277,-0.13635375,0.01624527,-0.108124256,9.108142,0.83258367,0.18375498,1666190035737
93057225807881,-0.09400952,0.030493172,-0.11571426,9.401431,1.1007342,0.13587095,1666190035759
93057245710486,-0.05792371,0.03981423,-0.117179,9.144653,1.1911154,0.6512229,1666190035777
93057265613090,-0.060986344,0.056858446,-0.10745847,9.409811,1.5077485,0.3226187,1666190035797
93057285515694,-0.1063932,0.06791056,-0.09108004,10.011953,1.7292122,-0.14544775,1666190035818
93057305418298,-0.12330426,0.07563372,-0.06444845,9.555259,2.3959973,0.99778354,1666190035839
93057325320902,-0.07829688,0.08322372,-0.027696855,9.998785,2.7766755,1.2413936,1666190035857
93057345223506,-0.016378429,0.0896153,0.017576851,9.981427,2.9753942,0.8798691,1666190035876
93057365126111,0.017177377,0.09800425,0.065513715,10.868479,3.1896753,0.48961425,1666190035897
93057385028715,-0.009054741,0.10972215,0.11065426,12.829928,3.459023,0.13587095,1666190035918
93057404931319,-0.06644582,0.11904321,0.15832481,14.378378,3.4111388,-0.029927522,1666190035939
93057424833923,-0.093077414,0.1355548,0.19134799,14.143746,2.871845,0.25378537,1666190035956
93057444735173,-0.07590003,0.15166691,0.19214693,12.07336,2.0488381,0.4213795,1666190035978
93057464620434,-0.044874232,0.16218638,0.16684692,10.9103775,1.7423803,0.3286042,1666190035997
93057484542881,-0.019041587,0.16551533,0.14061481,8.397662,1.5394717,0.17118542,1666190036016
93057504445486,0.015046849,0.16138744,0.11132005,7.8212585,1.4885949,0.30645782,1666190036036
93057524348090,0.065913185,0.15153375,0.07563372,7.9206176,1.401805,0.31783026,1666190036057
93057544250694,0.105860576,0.13502216,0.03834949,8.188768,1.3497312,0.3226187,1666190036075
93057564153298,0.11171953,0.11677953,0.0042610546,8.735844,1.2886791,0.14724341,1666190036097
93057584055902,0.09334373,0.095607415,-0.017976323,9.336788,1.5077485,0.15801731,1666190036120
93057603958506,0.07882951,0.07550056,-0.024234748,9.461287,1.6543933,0.30047232,1666190036136
93057623861111,0.077631086,0.058323186,-0.020106852,9.143456,1.6956934,0.26994625,1666190036155
93057643763715,0.07550056,0.046738442,-0.0061252657,8.988432,1.6783354,0.21906945,1666190036174
93057663666319,0.073236875,0.03635212,0.011984216,8.859145,1.6178818,0.27593175,1666190036196
93057683568923,0.08522109,0.024900537,0.02862896,9.035119,1.5346833,0.38486794,1666190036216
93057703471527,0.09427583,0.017044218,0.041811597,9.317036,1.3748703,0.31004912,1666190036236
93057723374131,0.086419515,0.0126500055,0.044341598,9.624092,0.82779527,0.16400282,1666190036258
93057743276736,0.07523424,0.006924214,0.03448791,9.516354,0.46627077,0.2645593,1666190036275
93057763179340,0.07749793,-1.3315796E-4,0.014247901,9.376292,0.29628247,0.29209262,1666190036294
93057783081944,0.08735162,-0.011451584,-0.013981585,9.178172,-0.04369418,0.3890578,1666190036314
93057802984809,0.095341094,-0.027031064,-0.044075284,9.291298,-0.035913024,0.3800795,1666190036339
93057822887934,0.0912132,-0.04354265,-0.071372665,9.498995,0.17896658,0.320823,1666190036355
93057842791059,0.07776424,-0.061385818,-0.09001478,9.738416,0.6075287,0.31902736,1666190036375
93057862693871,0.072571084,-0.07989477,-0.09853689,9.845556,1.2348095,0.4165911,1666190036403
93057882596475,0.09041425,-0.09840373,-0.090813726,9.879075,1.5598224,0.43754035,1666190036414
93057902499079,0.11278479,-0.11797795,-0.07084003,10.259154,2.349909,0.11851298,1666190036435
93057922401684,0.10652637,-0.13701953,-0.036618438,10.617686,2.7886465,-0.4177882,1666190036453
93057942304288,0.057657395,-0.15379743,0.0117179,10.613496,2.943671,-0.58418524,1666190036475
93057962206892,0.017443692,-0.1748364,0.0585895,12.615048,3.7750576,-0.50397944,1666190036497
93057982109496,0.003462107,-0.18176061,0.11824426,13.487736,3.8187518,-0.5189432,1666190036516
93058002012100,-0.025832644,-0.17097482,0.1741706,13.119028,3.25372,-1.0773908,1666190036536
93058021914704,-0.10745847,-0.14873743,0.20466378,11.066599,2.417545,-1.2533646,1666190036561
93058041817309,-0.20905799,-0.11984216,0.21491694,9.697116,2.1122844,-0.98341835,1666190036573
93058061719913,-0.2619217,-0.09108004,0.20559588,9.030331,2.106299,-0.51595044,1666190036595
93058081622517,-0.23901853,-0.06311687,0.18881798,9.073426,1.9033904,-0.076614454,1666190036614
93058101525121,-0.18735324,-0.037950017,0.15672691,8.870518,1.572392,0.16400282,1666190036633
93058121427725,-0.17656745,-0.016644744,0.12144005,9.090784,1.009156,-0.04129998,1666190036653
93058141330329,-0.21704747,-1.3315796E-4,0.088683195,9.181165,0.65541273,-0.15023616,1666190036675
93058161233298,-0.23249379,0.009454215,0.064847924,9.140464,0.7200562,0.3842694,1666190036693
93058181136423,-0.17723323,0.013182637,0.052597392,8.793304,0.94092125,1.1013328,1666190036713
93058201022569,-0.09321057,0.014247901,0.04420844,8.670602,0.8110358,0.9020155,1666190036734
93058220931371,-0.055660024,0.014780533,0.03648528,8.666411,0.6721721,0.64823014,1666190036753
93058240844965,-0.083090566,0.015446323,0.029427908,8.6496525,0.3298013,0.12629414,1666190036772
93058260747569,-0.14287849,0.016378429,0.021438431,8.74542,0.23642741,0.20949265,1666190036792
93058280650173,-0.17403744,0.014913691,0.009054741,8.877101,0.23163901,0.48003745,1666190036812
93058300552777,-0.1564606,0.012516848,-0.005725792,8.93935,0.2148796,0.59855044,1666190036834
93058320455381,-0.105860576,0.016378429,-0.022903169,8.967483,0.08678981,0.45968673,1666190036851
93058340357986,-0.06791056,0.024634222,-0.04301002,8.942344,-0.08259996,0.16400282,1666190036878
93058360260590,-0.05805687,0.040746335,-0.0652474,9.130288,-0.04129998,0.40102878,1666190036895
93058380163194,-0.06578003,0.06125266,-0.086818986,9.261371,-0.0664391,0.06404489,1666190036913
93058400065798,-0.054861076,0.07496793,-0.105194785,9.705495,0.22744916,0.5781997,1666190036932
93058419968402,-0.022503695,0.09361004,-0.12330426,9.917382,0.33399114,0.24540567,1666190036950
93058439871006,0.003462107,0.10266478,-0.12783164,9.952697,1.0606314,0.82480246,1666190036975
93058459773611,0.028895276,0.11065426,-0.11851058,10.028712,1.5903485,0.93972415,1666190036993
93058479676215,0.043409493,0.1155811,-0.09361004,10.143634,1.8902222,1.0600328,1666190037012
93058499578819,0.043409493,0.120641105,-0.053662658,10.567408,2.7168205,1.1300632,1666190037032
93058519481475,0.047404233,0.12929638,-0.01238369,10.983999,2.9658175,1.2228385,1666190037050
93058539384600,0.06604634,0.1330248,0.03781686,13.81215,3.3686419,1.2611457,1666190037072
93058559287725,0.061385818,0.1288969,0.070307404,14.461576,3.0573955,0.6560113,1666190037094
93058579190798,0.030360013,0.12183953,0.09108004,12.917915,2.2930467,0.66379243,1666190037110
93058599093402,0.03981423,0.11704584,0.07669898,10.445902,1.9273324,0.85054016,1666190037133
93058618996006,0.09041425,0.10985532,0.05925529,9.449914,1.8842367,0.78888947,1666190037150
93058638898611,0.13542163,0.10159952,0.03888212,8.170812,1.7405846,0.39444473,1666190037173
93058658801215,0.15725954,0.09294425,0.016511586,8.280945,1.6813282,0.22505496,1666190037195
93058678703819,0.16644745,0.085354246,-0.006258424,8.772954,1.6992847,0.3369839,1666190037210
93058698594340,0.17736639,0.07337003,-0.025166854,8.975264,1.6849195,0.35793316,1666190037233
93058718494756,0.17749955,0.05419529,-0.036884755,9.210494,1.5969325,0.32441434,1666190037251
93058738412309,0.16564849,0.03142528,-0.038615808,9.257779,1.5903485,0.31783026,1666190037271
93058758314913,0.15566164,0.008388951,-0.032357384,9.266159,1.5933412,0.41299978,1666190037294
93058778217517,0.14873743,-0.010386321,-0.019973693,9.042301,1.5556326,0.40342298,1666190037309
93058798120121,0.12743217,-0.025566328,-0.009054741,8.946533,1.3078327,0.22146365,1666190037330
93058818022725,0.09440899,-0.03701791,0.0015978955,8.985439,1.2443863,0.19512744,1666190037351
93058837925329,0.06724477,-0.047670547,0.0074568456,9.1272955,1.0139444,0.207697,1666190037370
93058857827934,0.054861076,-0.05219792,0.005592634,9.136872,0.7637503,0.20709845,1666190037394
93058877730538,0.051532127,-0.054994237,-6.6578976E-4,9.0237465,0.5129577,0.1352724,1666190037409
93058897633142,0.0494016,-0.0560595,-0.015446323,9.023148,0.16160862,0.094570965,1666190037428
93058917535746,0.054994237,-0.058988973,-0.03249054,9.059061,0.08200141,0.12569559,1666190037448
93058937438350,0.06791056,-0.05978792,-0.054062128,9.097368,-0.04249708,0.13587095,1666190037470
93058957340954,0.08375636,-0.060720026,-0.07669898,9.051878,-0.11911154,0.1592144,1666190037488
93058977243559,0.10093373,-0.061518975,-0.10279794,8.974067,-0.021547815,0.11671733,1666190037510
93058997146163,0.12516847,-0.06444845,-0.12516847,9.574412,0.3705027,0.3866636,1666190037531
93059017049027,0.15060164,-0.072571084,-0.14114743,9.363124,0.51116204,0.21667525,1666190037549
93059036952152,0.16538218,-0.08349004,-0.14327796,9.788095,1.1833342,0.044891283,1666190037569
93059056855277,0.15978955,-0.09094688,-0.13156006,9.949105,1.46585,-0.28431144,1666190037597
93059076758142,0.14101428,-0.1013332,-0.10426268,10.2896805,2.2972364,-0.35434186,1666190037608
93059096660746,0.116912685,-0.11331742,-0.06058687,10.755353,2.6420016,-0.5141548,1666190037628
93059116563350,0.10692584,-0.12809795,-0.021172116,12.276868,3.3010056,-0.31423897,1666190037649
93059136465954,0.10159952,-0.14341111,0.032756858,13.822924,3.3321302,-0.45609543,1666190037671
93059156368559,0.07896267,-0.15206638,0.08149267,13.883377,3.1322143,-0.64463884,1666190037692
93059176271163,0.032756858,-0.14727269,0.107724786,13.759478,2.6803088,-0.6476316,1666190037708
93059196173767,-0.06511424,-0.13475585,0.11198584,12.239758,1.99437,-1.146224,1666190037730
93059216076371,-0.16951008,-0.12650006,0.093476884,9.784504,1.4083891,-0.6925228,1666190037755
93059235978975,-0.21877852,-0.11025479,0.060320552,8.644864,1.4311341,-0.1328782,1666190037769
93059255881579,-0.22197431,-0.09574057,0.020905798,8.710705,1.1845313,0.22984336,1666190037792
93059275784184,-0.21691431,-0.07789741,-0.02157159,8.814254,1.103727,0.22146365,1666190037808
93059295686788,-0.20639484,-0.062983714,-0.058855817,9.149442,1.0510546,0.3890578,1666190037827
93059315589392,-0.1757685,-0.051798444,-0.08255793,9.291298,1.2252327,0.700304,1666190037850
93059335492048,-0.12343743,-0.043808967,-0.08855004,9.345766,1.4736311,0.8762778,1666190037867
93059355395173,-0.06870951,-0.040080544,-0.08841688,9.179968,1.472434,0.7757214,1666190037887
93059375298298,-0.04833634,-0.036884755,-0.084288985,8.762179,1.3521254,0.3890578,1666190037906
93059395201371,-0.07616635,-0.03315633,-0.07683214,8.412027,1.1468226,-0.08499416,1666190037933
93059415103975,-0.122239,-0.02809633,-0.07123951,8.426991,1.1246762,-0.090979666,1666190037946
93059435006579,-0.14727269,-0.023302643,-0.0677774,8.760384,1.1528081,0.2136825,1666190037970
93059454886059,-0.1355548,-0.018775271,-0.06564687,8.897452,1.1097125,0.38965634,1666190037988
93059474809861,-0.10159952,-0.012117374,-0.06751108,8.846576,0.91219085,0.22984336,1666190038006
93059494714809,-0.088683195,3.9947388E-4,-0.072571084,8.839992,0.6979098,-0.110133275,1666190038026
93059514617413,-0.10745847,0.017177377,-0.08042741,9.0429,0.6853402,-0.17717093,1666190038047
93059534520017,-0.115048476,0.033422645,-0.08948214,9.381081,0.9115923,0.18016368,1666190038070
93059554422621,-0.075367406,0.051532127,-0.09773794,9.677961,1.1486182,0.44711718,1666190038090
93059574325225,-0.014247901,0.06937529,-0.10426268,9.813234,1.2473791,0.46627077,1666190038109
93059594227829,0.018642114,0.0896153,-0.10759163,10.105327,1.5628152,0.2837129,1666190038128
93059614130434,0.017576851,0.106659524,-0.09853689,10.110115,2.0608091,0.4201824,1666190038147
93059634033038,0.011584742,0.12104058,-0.076965295,10.099341,2.369661,0.5554548,1666190038170
93059653935642,0.02862896,0.13262533,-0.03781686,10.3214035,3.54282,1.2258313,1666190038186
93059673838246,0.08855004,0.14114743,0.01944106,10.339958,3.8444893,1.4622587,1666190038205
93059693740850,0.17004271,0.15779218,0.076965295,12.116456,4.601057,1.6262615,1666190038226
93059713643454,0.20413114,0.15512902,0.14487585,13.119627,4.526837,1.2036849,1666190038245
93059733546059,0.14194638,0.1447427,0.21318589,13.871407,4.171298,0.28909984,1666190038265
93059753449079,0.05872266,0.12756532,0.24234748,11.728596,2.5037365,0.29388827,1666190038285
93059773352204,0.042743705,0.10452899,0.2233059,10.635642,2.100912,0.4914099,1666190038305
93059793255329,0.07084003,0.08069372,0.19267955,8.255806,1.4431051,0.21906945,1666190038329
93059813158038,0.08508793,0.05792371,0.15073481,7.9272017,1.2378023,0.047884032,1666190038347
93059833060642,0.076565824,0.04833634,0.10359689,7.796119,0.9103952,-0.272939,1666190038368
93059852963246,0.07017424,0.042610545,0.05592634,8.319851,1.0528502,-0.089184016,1666190038386
93059872865850,0.09321057,0.03728423,0.017310534,8.907029,1.4622587,0.2621651,1666190038403
93059892768454,0.14434323,0.027031064,0.0,9.126099,1.6603789,0.32920274,1666190038431
93059912671059,0.17563534,0.017310534,0.0010652636,9.433753,1.8405426,0.17836803,1666190038443
93059932573663,0.15672691,0.0074568456,0.014247901,9.200917,1.8620903,-0.20111294,1666190038470
93059952456684,0.11345058,1.3315796E-4,0.034621067,8.986636,1.8650831,-0.16280572,1666190038484
93059972373454,0.085354246,-0.006391582,0.05725792,8.908226,1.8908207,0.13227965,1666190038504
93059992282361,0.10173268,-0.01304948,0.078430034,8.996812,1.8489223,0.38965634,1666190038523
93060012184965,0.1463406,-0.019973693,0.09800425,9.071032,1.5693992,0.30346507,1666190038545
93060032087569,0.16964324,-0.027696855,0.112518474,9.0476885,1.0600328,-0.11372458,1666190038567
93060051990173,0.14554164,-0.034887385,0.11757848,9.101558,0.53330845,-0.36032736,1666190038585
93060071892777,0.09587373,-0.04034686,0.10932268,9.1255,0.32441434,-0.38486794,1666190038604
93060091795381,0.054594763,-0.050200548,0.091612674,9.304466,-0.2112883,-0.20290859,1666190038626
93060111697986,0.034221593,-0.0585895,0.06125266,9.304466,-0.4189853,-0.29688102,1666190038643
93060131600590,0.039015282,-0.07203846,0.027297381,9.4972,-0.32800564,0.320823,1666190038666
93060151503194,0.0652474,-0.080294244,-0.012250531,9.320627,-0.42916065,-0.11372458,1666190038683
93060171405798,0.08548741,-0.09294425,-0.04167844,9.785102,0.09935937,0.41060558,1666190038702
93060191308402,0.101865835,-0.09640636,-0.052996866,10.216059,0.9115923,-0.108936176,1666190038725
93060211191059,0.101466365,-0.10532794,-0.045806337,10.164583,1.4766239,-0.43394905,1666190038743
93060231114913,0.11038794,-0.10945584,-0.01957422,10.313622,2.1918917,-0.415394,1666190038763
93060251017517,0.118111104,-0.11930953,0.028229486,10.231621,2.3840263,-0.52492875,1666190038783
93060270920121,0.121706374,-0.12996216,0.080960035,12.598887,2.7814639,-0.7068881,1666190038804
93060290822725,0.08135951,-0.14114743,0.12863058,13.979744,2.5635915,-1.1330559,1666190038822
93060310725329,0.0105194785,-0.13435638,0.16937692,13.786412,1.9955671,-0.95109665,1666190038843
93060330627934,-0.049801074,-0.12809795,0.17976324,12.019491,1.1150994,-0.9032126,1666190038867
93060350530538,-0.08602004,-0.11784479,0.15725954,11.224616,0.81283146,-0.700304,1666190038883
93060370433142,-0.086153194,-0.10066742,0.12530163,9.783307,0.9115923,-0.06703765,1666190038905
93060390335746,-0.05206476,-0.08548741,0.092677936,10.067019,0.92176765,-0.089782566,1666190038925
93060410238350,-0.008388951,-0.06791056,0.057657395,9.361927,1.110311,0.060453594,1666190038941
93060430140954,-0.0010652636,-0.054461602,0.034354754,9.049484,1.0696096,0.0047884034,1666190038961
93060450043559,-0.04061318,-0.04474107,0.01238369,8.890868,1.1097125,-0.017357962,1666190038983
93060469946163,-0.082424775,-0.03715107,7.9894776E-4,8.661025,1.2982559,0.23642741,1666190039006
93060489849184,-0.089748465,-0.03249054,-9.321057E-4,8.610147,1.4161704,0.34835634,1666190039024
93060509752309,-0.055660024,-0.028762119,0.00785632,8.798093,1.7022774,0.66379243,1666190039042
93060529655434,0.002796317,-0.026764749,0.025699485,8.789114,1.763928,0.6051345,1666190039065
93060549558142,0.0560595,-0.025566328,0.053130023,8.664616,1.7417817,0.5105635,1666190039081
93060569460746,0.07669898,-0.019707378,0.08508793,8.227076,1.3587095,0.022744916,1666190039102
93060589363350,0.05978792,-0.0117179,0.11371689,8.199542,1.002572,-0.2621651,1666190039125
93060609265954,0.023036325,-0.003462107,0.13369058,8.409035,0.7266402,-0.2789245,1666190039142
93060629168559,0.002796317,0.0019973693,0.14234586,8.68796,0.38067806,-0.09935937,1666190039160
93060649071163,0.010253162,0.009853689,0.1380848,8.790312,-0.031124622,0.095768064,1666190039183
93060668973767,0.035952646,0.016777903,0.11997532,8.754997,-0.50517654,0.11312603,1666190039201
93060688876371,0.056991603,0.02543317,0.09108004,8.771158,-0.93014735,0.029927522,1666190039219
93060708755381,0.06391582,0.034088437,0.056991603,8.722076,-1.0654198,0.017956512,1666190039240
93060728682621,0.071106344,0.04114581,0.019707378,8.76637,-1.2569559,0.18555063,1666190039259
93060748585225,0.09387636,0.04753739,-0.013848428,8.854357,-1.1803415,0.3669114,1666190039286
93060768487829,0.12530163,0.05206476,-0.043808967,8.960898,-1.0546459,0.29807812,1666190039304
93060788390434,0.1346227,0.058323186,-0.06418213,8.980651,-0.99060094,0.18674773,1666190039320
93060808293038,0.10932268,0.06964161,-0.07403582,8.969278,-0.7188591,0.019153614,1666190039339
93060828195642,0.08375636,0.080960035,-0.07936214,8.744224,-0.36990416,0.29029694,1666190039363
93060848098246,0.09520794,0.090147935,-0.07816372,8.604162,-0.17058687,0.4950012,1666190039379
93060868000850,0.14061481,0.10213215,-0.07456846,8.528745,0.17417817,0.676362,1666190039399
93060887903454,0.17803219,0.11132005,-0.06671213,9.31105,0.62608373,0.5919664,1666190039419
93060907806059,0.18162745,0.11651321,-0.05006739,9.687539,0.78888947,0.5303157,1666190039441
93060927708663,0.16684692,0.120241635,-0.020373167,10.428544,1.4287399,0.587178,1666190039462
93060947611267,0.1631185,0.123570584,0.025033696,11.328165,1.7818847,0.8026561,1666190039479
93060967513975,0.16884428,0.11704584,0.0652474,13.122021,1.9063832,0.5506664,1666190039504
93060987417100,0.14181322,0.09840373,0.09853689,13.730747,1.8315643,0.3752911,1666190039519
93061007320225,0.050999496,0.085753724,0.13289164,12.535441,1.5442601,-0.12449849,1666190039538
93061027223298,-0.044607915,0.07017424,0.16112113,11.44608,1.7567455,0.5141548,1666190039560
93061047125902,-0.041545283,0.0519316,0.1893506,11.215039,2.1134815,0.93014735,1666190039579
93061067028506,0.05006739,0.038748965,0.2251701,11.216236,2.984971,1.0265139,1666190039600
93061086931111,0.14394376,0.03302317,0.26818013,10.937312,2.8939912,0.7673417,1666190039618
93061106833715,0.20439745,0.032357384,0.2862896,10.242993,2.4301147,0.24779987,1666190039640
93061126736319,0.24980432,0.027031064,0.28469172,9.59177,1.4933833,-0.010773907,1666190039659
93061146638923,0.2818954,0.026232118,0.26578328,9.460688,0.88166475,-0.36511576,1666190039678
93061166541527,0.2793654,0.027430538,0.24074958,9.422979,0.3728969,-0.8331822,1666190039703
93061186444131,0.23928484,0.03395528,0.21398483,9.336189,0.18614918,-1.021127,1666190039719
93061206347673,0.20346536,0.042477388,0.19121483,9.294889,0.035913024,-0.95588505,1666190039738
93061226250277,0.20359851,0.05472792,0.1697764,9.118916,-0.031124622,-0.6099229,1666190039760
93061246152881,0.22703432,0.06391582,0.15046848,8.778939,-0.03172317,-0.44891283,1666190039778
93061266055486,0.257128,0.06977477,0.13275848,8.305486,-0.12868834,-0.15682021,1666190039798
93061285958090,0.27190855,0.07190529,0.11744532,8.297106,-0.26635495,-0.4758476,1666190039821
93061305860694,0.25806013,0.06817687,0.10572742,8.142081,-0.36990416,-0.2777274,1666190039839
93061325763298,0.24234748,0.05925529,0.09906952,8.7538,-0.3681085,-0.044891283,1666190039857
93061345665902,0.24194801,0.04367581,0.08988162,9.101558,-0.46507367,0.57281274,1666190039876
93061365568506,0.2552638,0.02277001,0.07483477,9.341577,-0.7224504,0.011372458,1666190039898
93061385471111,0.28828698,-0.0023968432,0.059521604,9.304466,-0.8834604,0.57281274,1666190039920
93061405373715,0.30453223,-0.02476738,0.035153702,9.308058,-1.3467385,0.053869538,1666190039937
93061425276319,0.25899222,-0.054861076,0.0061252657,9.339781,-1.553837,-0.12270284,1666190039958
93061445177673,0.17470324,-0.08482162,-0.029561065,9.488221,-1.9069817,-0.42437226,1666190039985
93061465064027,0.10972215,-0.11704584,-0.06910898,9.631873,-1.5412674,-0.09935937,1666190039997
93061484985642,0.105594255,-0.15153375,-0.10253163,9.743802,-1.3018472,-0.015562311,1666190040017
93061504888246,0.13009532,-0.18176061,-0.11930953,10.136452,-0.34117374,-0.29388827,1666190040038
93061524790850,0.13062796,-0.2026664,-0.10679268,10.080188,0.37588966,-1.0360907,1666190040056
93061544693454,0.072571084,-0.20945746,-0.06285056,10.635642,0.97144735,-1.7753005,1666190040076
93061564596059,-0.020506324,-0.20306589,0.00785632,10.009559,1.3652935,-1.8130093,1666190040099
93061584498663,-0.0921453,-0.20186746,0.092012145,11.209054,2.3199813,-1.6292542,1666190040117
93061604401267,-0.098936364,-0.18096165,0.17803219,11.662156,2.6246436,-1.4796166,1666190040138
93061624303871,-0.049667917,-0.14767218,0.25419855,13.053786,2.8179753,-0.97503865,1666190040156
93061644206475,0.013848428,-0.11118689,0.30905962,13.193847,2.484583,-0.94451255,1666190040176
93061664109079,0.013448954,-0.08135951,0.32024488,12.290634,1.3365631,-1.2126632,1666190040198
93061684011684,-0.05912213,-0.07150582,0.28642276,10.42615,-0.20231004,-1.146224,1666190040216
93061703914288,-0.18801904,-0.073636346,0.23089589,10.078392,-0.48961425,-1.003769,1666190040239
93061723817361,-0.32676962,-0.08815057,0.1681785,9.725846,-0.85772276,-0.2172738,1666190040255
93061743720486,-0.39481333,-0.105594255,0.1038632,9.722853,-0.7978677,0.21188685,1666190040275
93061763623611,-0.3683149,-0.11638005,0.047404233,9.91439,-0.33279404,1.0067618,1666190040298
93061783526319,-0.2941459,-0.12450269,0.006657898,9.917382,0.0053869537,0.9367314,1666190040316
93061803428923,-0.22090904,-0.129829,-0.015579481,9.910798,0.1604115,0.87448215,1666190040337
93061823331527,-0.15872428,-0.13009532,-0.020905798,9.703699,0.4237737,0.7218518,1666190040354
93061843234131,-0.109588996,-0.1263669,-0.013182637,9.210494,0.49559975,0.52373165,1666190040374
93061863136736,-0.09254478,-0.116246894,-0.0071905297,8.889671,0.11372458,-0.15023616,1666190040396
93061883039340,-0.101466365,-0.101466365,-0.0030626329,9.042301,-0.15143326,-0.39145198,1666190040419
93061902941944,-0.10319742,-0.08362319,-0.0074568456,9.1512375,-0.26396075,-0.39863458,1666190040439
93061922844548,-0.076565824,-0.06418213,-0.018775271,9.076419,-0.5614403,-0.24301147,1666190040454
93061942750902,-0.024634222,-0.043808967,-0.03528686,8.996812,-0.6973112,-0.2172738,1666190040479
93061962629027,0.019041587,-0.022636853,-0.05526055,8.771756,-1.0959458,-0.31304187,1666190040495
93061982553559,0.04114581,-0.0054594763,-0.07829688,8.667608,-1.174356,-0.33518824,1666190040515
93062002456163,0.04820318,0.0042610546,-0.09840373,8.27496,-1.2192472,-0.30466217,1666190040541
93062022358767,0.04474107,0.009986847,-0.111453205,8.161834,-1.192911,-0.29209262,1666190040555
93062042261371,0.037550543,0.014647375,-0.123570584,8.321048,-1.1426327,-0.23642741,1666190040575
93062062163975,0.040480018,0.020106852,-0.13701953,8.956709,-1.2378023,-0.19033903,1666190040600
93062082066579,0.048469495,0.029161593,-0.16218638,9.515156,-1.3006501,-0.30346507,1666190040617
93062101969184,0.049002126,0.044075284,-0.18908429,9.955689,-1.2012907,-0.3417723,1666190040637
93062121871788,0.045806337,0.060720026,-0.20959063,10.110115,-1.0259154,-0.30047232,1666190040653
93062141774392,0.051265813,0.06910898,-0.20879167,10.356718,-0.4285621,-0.0688333,1666190040674
93062161676996,0.0820253,0.06791056,-0.18295904,10.474034,0.39983168,0.3764882,1666190040696
93062181579600,0.1279648,0.06165213,-0.12996216,10.327988,1.1354501,0.6955156,1666190040713
93062201482309,0.15539533,0.058456343,-0.054594763,10.18254,1.9129672,0.93254155,1666190040733
93062221385434,0.1741706,0.055526868,0.03302317,11.468824,2.2619221,1.299453,1666190040752
93062241288559,0.18522272,0.02796317,0.123570584,11.925519,2.4779987,1.3090298,1666190040773
93062261191631,0.17883113,-0.010785795,0.20852536,11.471817,2.3517046,1.1510124,1666190040801
93062281094236,0.19174746,-0.03715107,0.2619217,13.558364,2.1278467,1.4347254,1666190040813
93062300996840,0.18828535,-0.0946753,0.28549066,14.399327,0.64583594,0.12928689,1666190040835
93062320899444,0.09920268,-0.13169321,0.24381222,12.934076,-0.011971008,-0.3669114,1666190040853
93062340802048,0.040746335,-0.12849742,0.1732385,8.954913,-0.24361002,-0.18076223,1666190040873
93062360704652,0.122105844,-0.09587373,0.11638005,8.196549,-0.08200141,0.30825347,1666190040893
93062380607256,0.27057695,-0.062983714,0.05779055,8.810063,-0.074818805,0.19153613,1666190040911
93062400509861,0.38029912,-0.049002126,0.013848428,10.694899,-0.005985504,-1.1043255,1666190040936
93062420412465,0.41065913,-0.033555806,-0.017044218,10.87207,0.10115502,-1.3347675,1666190040951
93062440315069,0.3841607,-0.020905798,-0.03834949,10.338761,0.1364695,-1.4873978,1666190040973
93062460217673,0.298407,-0.0067910557,-0.044607915,9.835979,0.08499416,-1.9740193,1666190040992
93062480120381,0.1757685,0.0023968432,-0.047936864,9.12131,0.02932897,-1.8686744,1666190041012
93062500023506,0.08562057,0.0087884255,-0.047936864,8.525752,0.15562311,-0.908001,1666190041031
93062519926631,0.074701615,0.0073236874,-0.047271073,8.98484,0.1376666,-0.9115923,1666190041051
93062539829704,0.1038632,-1.3315796E-4,-0.05725792,9.2787285,-0.219668,-0.6572084,1666190041071
93062559732309,0.108124256,-0.0073236874,-0.07390267,8.771756,-0.61890113,-0.6356605,1666190041092
